W,ipr_mean,ipr_median,ipr_max,frac_localized,r_mean,r_GOE_dist,r_Poisson_dist,lambda_min,lambda_max,spectral_width,fraction,rep,N_sub
0.12564613506150252,0.11379936098465843,0.03245942268326055,0.9999999999997715,1.0,0.45202476035973704,0.07747523964026293,0.06572476035973707,-0.16126154640426327,2.089761381760947,2.2510229281652103,0.7,0,1057
0.15819542385547727,0.12502711390299967,0.03908255938454862,0.9999999999999387,1.0,0.43399603101572815,0.09550396898427183,0.04769603101572817,-0.20418511253350685,2.1530207929418355,2.3572059054753423,0.7,0,1057
0.19917677624197705,0.13803562793216914,0.05169494870637073,0.9999999999973519,1.0,0.44853273778868963,0.08096726221131034,0.06223273778868965,-0.25880741175925354,2.23340768429136,2.4922150960506135,0.7,0,1057
0.25077456241963875,0.1600071390124493,0.0700115539726062,0.9999999999999629,1.0,0.4361230506708936,0.0933769493291064,0.0498230506708936,-0.3284437437490739,2.335754500572424,2.664198244321498,0.7,0,1057
0.3157390251178666,0.18184904619009187,0.09107227694436902,0.9999999999849796,1.0,0.4240703083844669,0.10542969161553306,0.03777030838446693,-0.41739293413792805,2.4663528736509797,2.8837458077889075,0.7,0,1057
0.39753287183713876,0.2106027668838888,0.1287913967607103,0.999999999999817,1.0,0.41309923386549663,0.11640076613450334,0.026799233865496652,-0.531236265908792,2.6334211697744725,3.1646574356832646,0.7,0,1057
0.5005158425762822,0.2563767403234539,0.17750930514173607,0.9999999999999676,1.0,0.40157604829736765,0.12792395170263232,0.015276048297367673,-0.7110531418430819,2.8477098769817806,3.5587630188248625,0.7,0,1057
0.6301770907953425,0.3123765597791893,0.24983618578634828,0.9999999999999765,1.0,0.40882464194907076,0.12067535805092922,0.02252464194907078,-1.0666422916659206,3.18670550352194,4.25334779518786,0.7,0,1057
0.793427763882932,0.3768193793378603,0.33313269411178903,0.9999999999999789,1.0,0.394583617370504,0.13491638262949596,0.008283617370504037,-1.5373089643650848,3.685519958672931,5.222828923038016,0.7,0,1057
0.998969378124722,0.44145885445021443,0.39617730183648314,0.9999999999999856,1.0,0.3905500187307764,0.1389499812692236,0.004250018730776406,-2.1462881695883516,4.325052970303229,6.471341139891581,0.7,0,1057
